-0.1428; 66317;
-0.1050; 66431;
-0.1599; 66546;
-0.0288; 66660;
-0.0598; 66774;
-0.2006; 66888;
-0.1170; 67002;
-0.1678; 67128;
-0.1221; 67242;
-0.1539; 67356;
-0.2006; 67676;
-0.2015; 67790;
-0.1955; 67904;
-0.2864; 68018;
-0.2282; 68133;
-0.2933; 68247;
-0.2319; 68361;
-0.2666; 68475;
-0.2379; 68589;
-0.2144; 68704;
-0.3155; 68818;
-0.2232; 68932;
-0.3455; 69046;
-0.3409; 69160;
-0.3769; 69274;
-0.3321; 69389;
-0.3390; 69503;
-0.3053; 69617;
-0.3090; 69731;
-0.3257; 69845;
-0.3820; 69960;
-0.4000; 70074;
-0.3317; 70188;
-0.4148; 70302;
-0.3931; 70416;
-0.3783; 70530;
-0.3654; 70645;
-0.3326; 70759;
-0.3381; 70873;
-0.4018; 70987;
-0.3257; 71101;
-0.3635; 71216;
-0.3598; 71330;
-0.3381; 71444;
-0.3437; 71558;
-0.3077; 71672;
-0.3095; 71786;
-0.2887; 71901;
-0.2527; 72015;
-0.3141; 72129;
-0.2379; 72243;
-0.2767; 72357;
-0.3612; 72472;
-0.2047; 72586;
-0.2740; 72700;
-0.2818; 72814;
-0.3326; 72928;
-0.2661; 73042;
-0.2832; 73157;
-0.2596; 73271;
-0.2661; 73385;
-0.3303; 73499;
-0.2721; 73613;
-0.2647; 73727;
-0.2929; 73842;
-0.2139; 73956;
-0.2412; 74070;
-0.2435; 74196;
-0.2624; 74310;
-0.2098; 74424;
-0.1793; 74538;
-0.2513; 74858;
-0.2587; 74972;
-0.3053; 75086;
-0.2989; 75200;
-0.2670; 75315;
-0.2393; 75429;
-0.3210; 75543;
-0.2744; 75657;
-0.2509; 75771;
-0.2246; 75885;
-0.3330; 76000;
-0.2135; 76114;
-0.2449; 76228;
-0.1655; 76342;
-0.2970; 76456;
-0.2532; 76570;
-0.2532; 76685;
-0.2499; 76799;
-0.2601; 76913;
-0.3261; 77027;
-0.2836; 77141;
-0.2426; 77255;
-0.2860; 77370;
-0.2855; 77484;
-0.2079; 77598;
-0.2795; 77712;
-0.3594; 77826;
-0.3063; 77941;
